bl_bi24latitude,bl_bi24longitude,bl_dw15,bl_dw16,bl_dw19,bl_dw20,bl_dw21,bl_dw23,bl_dw25,bl_dw31,bl_dw32,bl_dw33,bl_dw34,bl_dw36,bl_dw39,bl_dw40,bl_dw41,bl_dw42,bl_dw44,bl_dw45,bl_dw46,bl_dw47,bl_dw52,bl_dw53,bl_dw54,bl_dw56,bl_dw57,bl_dw59,bl_dw61,bl_dw63,bl_dw64,bl_dw72,bl_dw73,bl_sd13,bl_sd14,bl_sd15,bl_sd24_piazza,bl_sd24_leghar,bl_sd26,bl_sd27,bl_sd28,bl_sd33,bl_sd35,bl_sd36,bl_sd43,bl_sd45,bl_sd46,bl_sd48,bl_sd49,bl_sd50,bl_sd51,a01
8.8405199,38.820728,Home Piped Water,In own yard/plot,Yes,7,No,No,Dissatisfied,Yes,,,,,Pit latrine,Shallow (less than 3 meters),No,,Burning,-777,No,,Discharge in open area/compound,No,Yes,Yes,Utility company/government,Cash to neighbors,Yes,0,,Electric connection through power lines/solar power,"Coal, Lignite",Cobblestone,"Yes, somewhat safe","Yes, most of the time",-888,-888,5,5,-888,No,2,Neutral,Yes,1,10,Satisfied,Satisfied,Satisfied,Satisfied,3056
8.840189,38.822521,Home Piped Water,In own yard/plot,Yes,8,No,No,Very Dissatisfied,Yes,,,,,Pit latrine,Standard (about 3 meters),Yes,11,Burning,-777,No,,Discharge in open area/compound,Yes,,Yes,Utility company/government,Paper bill,Yes,0,,Electric connection through power lines/solar power,Fire Wood,Cobblestone,"Yes, somewhat safe","Yes, most of the time",-888,120,5,5,-888,No,10,Satisfied,No,3,30,Don't know,Don't know,Don't know,Don't know,3057
9.06353,38.732658,Home Piped Water,In own household,Yes,26,Yes,Yes,Very Dissatisfied,Yes,,,,,Flush toilet,,No,,Collected by local authority,5,Yes,Weekly,Septic Tank,Yes,,Yes,Utility company/government,Card,Yes,2,24,Electric connection through power lines/solar power,"Coal, Lignite",Cobblestone,"Yes, very safe","Yes, always",20,-888,3,-777,30,No,1,Don't know,No,.5,5,Satisfied,Satisfied,Satisfied,Satisfied,3058
9.0590363,38.691952,Home Piped Water,In own household,Yes,26,Yes,No,Very Dissatisfied,Yes,,,,,Flush toilet,,No,,Collected by local authority,5,Yes,Weekly,Discharge into drains,Yes,,Yes,Utility company/government,Paper bill,Yes,0,,Electric connection through power lines/solar power,Electricity,Cobblestone,"Yes, very safe","Yes, always",35,80,2,-777,30,No,5,Neutral,No,.69999999,10,Don't know,Don't know,Don't know,Don't know,3059
9.0585461,38.692398,Home Piped Water,In own household,Yes,26,Yes,Yes,Very Dissatisfied,Yes,,,,,Flush toilet,,No,,Collected by local authority,-888,Yes,Weekly,Discharge into drains,Yes,,Yes,Utility company/government,Paper bill,Yes,0,,Electric connection through power lines/solar power,Electricity,Cobblestone,"Yes, very safe","Yes, always",30,60,1,-777,60,No,3,Don't know,No,.5,10,Don't know,Don't know,Don't know,Don't know,3060
9.0545998,38.739426,Home Piped Water,In own household,Yes,26,Yes,Yes,Very Dissatisfied,Yes,,,,,Flush toilet,,No,,Collected by local authority,2,Yes,Weekly,Discharge into drains,Yes,,Yes,Utility company/government,Card,Yes,0,,Electric connection through power lines/solar power,Electricity,Cobblestone,"Yes, very safe","Yes, always",25,25,2,-777,25,Yes,4,Satisfied,No,2,20,Satisfied,Satisfied,Satisfied,Satisfied,3061
9.0548286,38.736515,Home Piped Water,In own household,Yes,22,No,No,Neutral,Yes,,,,,Flush toilet,,No,,Collected by local authority,5,Yes,Weekly,Discharge into drains,Yes,,Yes,Utility company/government,Paper bill,Yes,0,,Electric connection through power lines/solar power,Electricity,Cobblestone,"Yes, very safe","Yes, always",15,-888,5,-777,15,Yes,.5,Satisfied,Yes,.5,5,Neutral,Neutral,Neutral,Neutral,3062
9.6217289,38.647102,Home Piped Water,In own household,No,,No,No,Very Satisfied,Yes,,,,,Pit latrine,Shallow (less than 3 meters),Yes,4,Burning,-777,No,,Discharge in open area/compound,Yes,,Yes,Utility company/government,Other (specify),Yes,0,,Electric connection through power lines/solar power,Electricity,Gravel,"Yes, somewhat safe",Rarely,150,180,50,60,150,Yes,.40000001,Neutral,No,.1,10,Don't know,Don't know,Don't know,Don't know,3063
9.6245508,38.643845,Home Piped Water,In own household,Yes,2,No,No,Neutral,Yes,,,,,Pit latrine,Standard (about 3 meters),Yes,6,Burning,-777,No,,Discharge in open area/compound,No,Yes,Yes,Utility company/government,Cash to neighbors,Yes,4,24,Electric connection through power lines/solar power,Charcoal,Gravel,"Yes, somewhat safe","Yes, most of the time",240,-888,65,70,-888,Yes,2,Very Dissatisfied,No,3,35,Don't know,Don't know,Don't know,Don't know,3064
9.6247082,38.647469,Home Piped Water,In own household,Yes,1,No,No,Satisfied,Yes,,,,,Pit latrine,Deep (more than 3 meters),Yes,6,Burning,-777,No,,A hole in the yard or outside,No,No,Yes,Utility company/government,Paper bill,Yes,0,,Electric connection through power lines/solar power,Electricity,Dirt,"Yes, somewhat safe","Yes, most of the time",180,210,55,75,-888,Yes,1.5,Neutral,Yes,3,30,Satisfied,Neutral,Satisfied,Satisfied,3065
9.6234665,38.647335,Home Piped Water,In own household,Yes,3,No,No,Neutral,Yes,,,,,Pit latrine,Standard (about 3 meters),Yes,15,Skip (dumpster),-777,No,,Discharge in open area/compound,No,No,Yes,Utility company/government,Cash to neighbors,Yes,3,24,Electric connection through power lines/solar power,Fire Wood,Gravel,"Yes, somewhat safe","Yes, most of the time",180,200,60,60,180,Yes,1.5,Neutral,Yes,1.5,20,Satisfied,Neutral,Satisfied,Neutral,3066
9.6233311,38.647472,Home Piped Water,In own household,No,,No,Yes,Neutral,Yes,,,,,Pit latrine,Standard (about 3 meters),No,,Skip (dumpster),-777,No,,Discharge in open area/compound,No,No,Yes,Utility company/government,Cash to neighbors,Yes,0,,Electric connection through power lines/solar power,Fire Wood,Gravel,"Yes, somewhat safe","Yes, most of the time",180,-888,30,60,180,No,1,Very Dissatisfied,Yes,1,15,Dissatisfied,Dissatisfied,Very Satisfied,Dissatisfied,3067
9.6283722,38.645294,Home Piped Water,In own household,Yes,7,No,No,Neutral,Yes,,,,,Pit latrine,Standard (about 3 meters),Yes,6,Burning,-777,No,,Discharge in open area/compound,No,No,Yes,Utility company/government,Paper bill,Yes,2,24,Electric connection through power lines/solar power,Fire Wood,Gravel,"Yes, somewhat safe","Yes, most of the time",150,-888,60,-888,155,Yes,1,Dissatisfied,Yes,1.5,15,Don't know,Neutral,Very Satisfied,Neutral,3068
9.6232395,38.647224,Home Piped Water,In own household,No,,No,No,Neutral,Yes,,,,,Pit latrine,Standard (about 3 meters),Yes,9,Burning,-777,No,,Discharge in open area/compound,No,Don't know,Yes,Utility company/government,Cash to neighbors,Yes,3,24,Electric connection through power lines/solar power,"Coal, Lignite",Gravel,"Yes, somewhat safe","Yes, most of the time",-888,-888,60,30,-888,Yes,.5,Dissatisfied,Yes,1.5,15,Don't know,Don't know,Very Satisfied,Neutral,3069
8.7323065,38.937344,Public Tap /Standpipe Water,Outside the yard,Yes,2,No,No,Dissatisfied,Yes,,,,,No facility/bush,,No,,Skip (dumpster),-777,No,,Discharge in open area/compound,No,No,No,,,,,,Oil/kerosene lantern,Fire Wood,Dirt,Neutral - neither safe or unsafe,"No, not at all",-888,-888,90,90,-888,No,12,Neutral,No,6,60,Don't know,Don't know,Don't know,Don't know,3070
8.7217789,38.945541,Home Piped Water,In own household,Yes,30,No,No,Very Dissatisfied,Yes,,,,,Pit latrine,Standard (about 3 meters),No,,Burning,-777,No,,Discharge in open area/compound,No,No,No,,,,,,Torch/flashlight/electric lantern,Fire Wood,Dirt,"Yes, somewhat safe",Rarely,-888,60,30,30,90,Yes,6,Neutral,Yes,1.5,15,Neutral,Satisfied,Satisfied,Neutral,3071
8.7401142,38.958405,Home Piped Water,In own household,No,,No,No,Very Satisfied,Yes,,,,,Pit latrine,Deep (more than 3 meters),No,,Burning,-777,No,,Discharge in open area/compound,Yes,,Yes,Utility company/government,Paper bill,Yes,0,,Electric connection through power lines/solar power,Fire Wood,Gravel,"Yes, somewhat safe",Rarely,120,130,25,25,-888,Yes,3,Very Dissatisfied,Yes,7,70,Neutral,Dissatisfied,Neutral,Satisfied,3072
8.7359819,38.951027,Public Tap /Standpipe Water,Outside the yard,Yes,30,No,No,Very Dissatisfied,Yes,,,,,Pit latrine,Standard (about 3 meters),No,,Skip (dumpster),-777,No,,Discharge in open area/compound,No,No,No,,,,,,Oil/kerosene lantern,Fire Wood,Dirt,"Yes, somewhat safe",Rarely,-888,-888,30,30,-888,No,3.5,Neutral,Yes,3,30,Satisfied,Satisfied,Satisfied,Satisfied,3073
8.7290812,38.956806,Home Piped Water,In own household,Yes,30,No,No,Very Dissatisfied,Yes,,,,,Pit latrine,Standard (about 3 meters),No,,Skip (dumpster),-777,No,,Discharge in open area/compound,No,No,Yes,Utility company/government,Paper bill,Yes,2,24,Electric connection through power lines/solar power,Fire Wood,Dirt,Neutral - neither safe or unsafe,Rarely,-888,-888,50,50,-888,Yes,6,Satisfied,Yes,6,70,Satisfied,Satisfied,Satisfied,Satisfied,3074
8.7219172,38.964359,Home Piped Water,In own household,Yes,30,No,No,Very Dissatisfied,Yes,,,,,Pit latrine,Standard (about 3 meters),Yes,3,Burning,-777,No,,Discharge in open area/compound,No,No,Yes,Utility company/government,Card,Yes,1,24,Electric connection through power lines/solar power,Fire Wood,Dirt,"Yes, somewhat safe","Yes, most of the time",60,70,45,25,70,Yes,7,Dissatisfied,No,6,60,Don't know,Don't know,Don't know,Don't know,3075
8.7242413,38.965889,Public Tap /Standpipe Water,Outside the yard,No,,No,No,Very Dissatisfied,Yes,,,,,No facility/bush,,No,,Skip (dumpster),-777,No,,Discharge in open area/compound,No,No,No,,,,,,Electric connection through power lines/solar power,Fire Wood,Dirt,Neutral - neither safe or unsafe,Rarely,-888,-888,240,240,-888,Yes,20,Satisfied,Yes,10,120,Satisfied,Satisfied,Satisfied,Satisfied,3076
8.7448254,38.977386,Home Piped Water,In own yard/plot,Yes,20,No,No,Very Dissatisfied,Yes,,,,,Pit latrine,Standard (about 3 meters),No,,Collected by local authority,30,Yes,Weekly,Discharge in open area/compound,No,No,Yes,Utility company/government,Paper bill,Yes,8,11,Electric connection through power lines/solar power,Electricity,Cobblestone,"Yes, somewhat safe","Yes, always",60,40,15,15,45,Yes,-888,Neutral,Yes,.40000001,15,Don't know,Don't know,Don't know,Don't know,3077
8.7442856,38.9757,Public Tap /Standpipe Water,Outside the yard,Yes,8,No,No,Very Satisfied,Yes,,,,,Pit latrine,Standard (about 3 meters),Yes,4,Collected by local authority,80,Yes,Weekly,Discharge in open area/compound,No,No,Yes,Utility company/government,Card,Yes,20,14,Electric connection through power lines/solar power,Electricity,Cobblestone,"Yes, somewhat safe","Yes, always",120,100,7,7,60,Yes,1.5,Satisfied,Yes,.30000001,5,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,3078
8.7464638,38.976158,Home Piped Water,In own yard/plot,No,,No,No,Satisfied,Yes,,,,,Pit latrine,Deep (more than 3 meters),No,,Collected by local authority,30,Yes,Weekly,A hole in the yard or outside,Yes,,Yes,Utility company/government,Paper bill,Yes,16,14,Electric connection through power lines/solar power,Charcoal,Cobblestone,"Yes, very safe","Yes, always",100,80,5,5,-888,Yes,1.5,Neutral,Yes,1.5,10,Don't know,Don't know,Don't know,Dissatisfied,3079
8.7452507,38.976608,Home Piped Water,In own yard/plot,Yes,12,No,No,Satisfied,Yes,,,,,Pit latrine,Deep (more than 3 meters),Yes,1,Collected by local authority,30,Yes,Weekly,Discharge in open area/compound,No,No,Yes,Utility company/government,Other (specify),Yes,16,18,Electric connection through power lines/solar power,Fire Wood,Cobblestone,"Yes, very safe","Yes, always",-888,-888,4,4,-888,No,1.5,Satisfied,No,1,6,Don't know,Don't know,Don't know,Don't know,3080
8.7456923,38.974155,Home Piped Water,In own yard/plot,Yes,12,No,No,Dissatisfied,Yes,,,,,Pit latrine,Standard (about 3 meters),No,,Collected by local authority,30,Yes,Weekly,Discharge in open area/compound,Yes,,Yes,Utility company/government,Paper bill,Yes,16,16,Electric connection through power lines/solar power,Fire Wood,Cobblestone,"Yes, very safe","Yes, always",-888,-888,6,6,-888,Yes,1.5,Satisfied,No,.30000001,4,Don't know,Don't know,Don't know,Don't know,3081
8.7372007,38.975574,Home Piped Water,In own yard/plot,Yes,25,No,No,Very Dissatisfied,Yes,,,,,Pit latrine,Deep (more than 3 meters),No,,Burning,-888,No,,Discharge in open area/compound,No,Yes,Yes,Utility company/government,Paper bill,No,10,5,Electric connection through power lines/solar power,Fire Wood,Cobblestone,"Yes, very safe","Yes, always",-888,-888,15,15,-888,Yes,30,Satisfied,Yes,1,8,Don't know,Don't know,Don't know,Satisfied,3082
8.7447062,38.97591,Home Piped Water,In own yard/plot,Yes,16,No,No,Dissatisfied,Yes,,,,,Pit latrine,Deep (more than 3 meters),Yes,14,Collected by local authority,45,Yes,Weekly,A hole in the yard or outside,Yes,,Yes,Utility company/government,Card,No,13,13,Electric connection through power lines/solar power,Electricity,Cobblestone,"Yes, very safe","Yes, always",-888,160,10,10,10,No,2,Dissatisfied,Yes,.40000001,4,Don't know,Don't know,Don't know,Satisfied,3083
8.7465525,38.977982,Home Piped Water,In own yard/plot,Yes,8,No,No,Dissatisfied,Yes,,,,,Pit latrine,Standard (about 3 meters),No,,Collected by local authority,30,Yes,Weekly,Discharge in open area/compound,Yes,,Yes,Utility company/government,Paper bill,Yes,12,6,Electric connection through power lines/solar power,Charcoal,Cobblestone,"Yes, very safe","Yes, always",-888,-888,5,5,-888,Yes,20,Satisfied,No,1.5,12,Don't know,Don't know,Don't know,Don't know,3084
8.7293215,38.974445,Private delivery (e.g. by horse or carried),Outside the yard,Yes,16,Yes,No,Dissatisfied,Yes,,,,,Pit latrine,Deep (more than 3 meters),No,,Burning,90,No,,Discharge in open area/compound,No,No,Yes,Utility company/government,Other (specify),Yes,4,1,Electric connection through power lines/solar power,Charcoal,Dirt,"No, somewhat unsafe","Yes, most of the time",160,130,35,35,-888,Yes,2.5,Satisfied,No,2,30,Don't know,Don't know,Don't know,Don't know,3085
8.7448654,38.974342,Home Piped Water,In own yard/plot,Yes,15,No,No,Dissatisfied,Yes,,,,,Pit latrine,Deep (more than 3 meters),Yes,7,Collected by local authority,40,Yes,Weekly,Discharge in open area/compound,No,Yes,Yes,Utility company/government,Paper bill,Yes,16,8,Electric connection through power lines/solar power,Fire Wood,Cobblestone,"Yes, very safe","Yes, always",90,75,5,5,45,No,25,Satisfied,No,40,1,Don't know,Don't know,Don't know,Don't know,3086
8.7466402,38.976868,Home Piped Water,In own yard/plot,Yes,15,No,Yes,Very Dissatisfied,Yes,,,,,Pit latrine,Standard (about 3 meters),Yes,1,Collected by local authority,30,Yes,Weekly,Discharge in open area/compound,Yes,,Yes,Utility company/government,Cash to neighbors,Yes,12,16,Electric connection through power lines/solar power,Charcoal,Cobblestone,"Yes, somewhat safe","Yes, always",120,90,7,7,70,Yes,3,Very Satisfied,No,1.2,18,Don't know,Don't know,Don't know,Don't know,3087
8.7454462,38.977962,Home Piped Water,In own yard/plot,Yes,25,No,No,Dissatisfied,Yes,,,,,No facility/bush,,No,,Collected by local authority,40,Yes,Weekly,Discharge in open area/compound,No,No,Yes,Utility company/government,Paper bill,Yes,3,2,Electric connection through power lines/solar power,Charcoal,Cobblestone,"Yes, very safe","Yes, always",160,120,5,5,-888,Yes,2,Satisfied,Yes,.60000002,8,Don't know,Don't know,Don't know,Neutral,3088
8.7452078,38.977196,Home Piped Water,In own yard/plot,Yes,12,No,No,Dissatisfied,Yes,,,,,Pit latrine,Deep (more than 3 meters),No,,Collected by local authority,-888,Yes,Weekly,Discharge in open area/compound,No,No,Yes,Utility company/government,Paper bill,No,16,5,Electric connection through power lines/solar power,Electricity,Dirt,"No, very unsafe",Rarely,120,80,5,5,50,Yes,2,Dissatisfied,No,1.5,15,Satisfied,Satisfied,Very Satisfied,Satisfied,3089
8.7471313,38.978512,Home Piped Water,In own yard/plot,Yes,15,No,Yes,Dissatisfied,Yes,,,,,Pit latrine,Deep (more than 3 meters),No,,Collected by local authority,60,Yes,Weekly,Other (specify),Yes,,Yes,Utility company/government,Paper bill,Yes,20,14,Electric connection through power lines/solar power,Charcoal,Cobblestone,"Yes, very safe","Yes, always",195,180,4,4,140,Yes,2,Satisfied,No,1,10,Don't know,Don't know,Don't know,Satisfied,3090
8.7464018,38.976933,Home Piped Water,In own household,Yes,12,No,No,Dissatisfied,Yes,,,,,Pit latrine,Standard (about 3 meters),No,,Collected by local authority,55,Yes,Weekly,A hole in the yard or outside,Yes,,Yes,Utility company/government,Card,Yes,14,6,Electric connection through power lines/solar power,Charcoal,Cobblestone,"Yes, very safe","Yes, always",130,110,4,4,4,No,2,Neutral,Yes,1.5,8,Don't know,Don't know,Satisfied,Satisfied,3091
8.7427616,38.973232,Home Piped Water,In own yard/plot,Yes,8,No,No,Dissatisfied,Yes,,,,,Pit latrine,Standard (about 3 meters),Yes,4,Collected by local authority,55,Yes,Weekly,Discharge into drains,Yes,,Yes,Utility company/government,Other (specify),Yes,12,4,Electric connection through power lines/solar power,Electricity,Cobblestone,"No, somewhat unsafe","Yes, always",180,150,5,5,120,Yes,1.5,Satisfied,No,.5,5,Don't know,Don't know,Don't know,Don't know,3092
8.7475271,38.975632,Home Piped Water,In own yard/plot,Yes,16,Yes,Yes,Dissatisfied,Yes,,,,,Pit latrine,Deep (more than 3 meters),Yes,5,Collected by local authority,80,Yes,Weekly,Discharge in open area/compound,No,Yes,Yes,Utility company/government,Card,Yes,16,5,Electric connection through power lines/solar power,Charcoal,Dirt,"No, very unsafe","Yes, most of the time",120,100,3,3,-888,Yes,2,Satisfied,Yes,2,10,Don't know,Don't know,Don't know,Satisfied,3093
8.7441416,38.975315,Home Piped Water,In own yard/plot,Yes,3,Yes,No,Satisfied,Yes,,,,,Pit latrine,Deep (more than 3 meters),No,,Collected by local authority,35,Yes,Weekly,Discharge in open area/compound,No,No,Yes,Utility company/government,Paper bill,Yes,7,6,Electric connection through power lines/solar power,Biogas,Dirt,"No, somewhat unsafe","Yes, always",120,90,10,10,60,Yes,3,Satisfied,Yes,.30000001,3,Don't know,Satisfied,Satisfied,Satisfied,3094
8.7466688,38.977741,Home Piped Water,In own yard/plot,Yes,4,No,No,Satisfied,Yes,,,,,Pit latrine,Deep (more than 3 meters),Yes,3,Collected by local authority,8,Yes,Weekly,Discharge in open area/compound,No,Yes,Yes,Utility company/government,Paper bill,Yes,8,3,Electric connection through power lines/solar power,Charcoal,Cobblestone,"Yes, somewhat safe","Yes, always",95,80,5,5,-888,No,1.5,Neutral,No,2,10,Don't know,Don't know,Don't know,Don't know,3095
8.7464323,38.975616,Home Piped Water,In own yard/plot,Yes,8,No,No,Dissatisfied,No,Private delivery (e.g. by horse or carried),Outside the yard,1,Yes,Pit latrine,Deep (more than 3 meters),Yes,3,Collected by local authority,40,Yes,Monthly,Discharge in open area/compound,Yes,,Yes,Utility company/government,Other (specify),Yes,12,6,Electric connection through power lines/solar power,Charcoal,Cobblestone,"Yes, very safe","Yes, always",180,150,4,4,120,Yes,3,Satisfied,No,1,4,Don't know,Don't know,Don't know,Don't know,3096
8.7381258,38.975307,Home Piped Water,In own yard/plot,No,,No,No,Satisfied,Yes,,,,,Pit latrine,Shallow (less than 3 meters),Yes,6,Dumped,5,No,,Discharge in open area/compound,Yes,,Yes,Utility company/government,Cash to neighbors,Yes,8,7,Electric connection through power lines/solar power,Fire Wood,Cobblestone,"Yes, somewhat safe","Yes, always",130,145,20,20,85,Yes,1,Neutral,Yes,2.5,35,Satisfied,Satisfied,Satisfied,Satisfied,3097
8.7474556,38.975258,Home Piped Water,In own yard/plot,Yes,20,No,No,Very Dissatisfied,Yes,,,,,Pit latrine,Deep (more than 3 meters),Yes,11,Collected by local authority,35,Yes,Weekly,Discharge in open area/compound,No,No,Yes,Utility company/government,Other (specify),Yes,18,9,Electric connection through power lines/solar power,Charcoal,Dirt,"No, somewhat unsafe",Rarely,110,90,4,4,60,Yes,2.5,Dissatisfied,Yes,.69999999,5,Satisfied,Satisfied,Satisfied,Satisfied,3098
8.7432375,38.973034,Home Piped Water,In own yard/plot,Yes,12,No,No,Dissatisfied,Yes,,,,,Pit latrine,Deep (more than 3 meters),Yes,14,Collected by private firm,35,No,,Discharge into drains,Yes,,Yes,Utility company/government,Paper bill,Yes,13,6,Electric connection through power lines/solar power,Electricity,Cobblestone,"Yes, somewhat safe","Yes, always",140,125,7,7,95,No,2.8,Dissatisfied,No,.40000001,5,Don't know,Don't know,Don't know,Don't know,3099
8.7460032,38.977043,Home Piped Water,In own yard/plot,Yes,15,No,No,Dissatisfied,Yes,,,,,Pit latrine,Deep (more than 3 meters),Yes,4,Collected by local authority,25,Yes,Weekly,Discharge in open area/compound,No,Yes,Yes,Utility company/government,Paper bill,Yes,10,4,Electric connection through power lines/solar power,Electricity,Tarmac/asphalt/paved - good quality,"Yes, somewhat safe",Rarely,-888,60,5,5,-888,Yes,2,Very Dissatisfied,No,1,10,Don't know,Don't know,Don't know,Don't know,3100
8.7470026,38.973824,Home Piped Water,In own yard/plot,Yes,0,No,No,Satisfied,Yes,,,,,Pit latrine,Deep (more than 3 meters),Yes,5,Collected by local authority,30,Yes,Weekly,A hole in the yard or outside,No,Yes,Yes,Utility company/government,Paper bill,No,15,11,Electric connection through power lines/solar power,Charcoal,Cobblestone,"Yes, somewhat safe","Yes, always",140,120,5,5,95,No,2.5,Dissatisfied,No,.5,3,Don't know,Don't know,Don't know,Don't know,3101
8.7473841,38.978264,Home Piped Water,In own yard/plot,Yes,8,No,No,Dissatisfied,Yes,,,,,Pit latrine,Deep (more than 3 meters),Yes,5,Collected by local authority,25,Yes,Weekly,A hole in the yard or outside,Yes,,Yes,Utility company/government,Other (specify),Yes,12,6,Electric connection through power lines/solar power,Electricity,Dirt,"No, somewhat unsafe","Yes, always",160,135,4,4,85,No,2,Don't know,No,-888,,Don't know,Don't know,Don't know,Don't know,3102
8.7470503,38.9762,Home Piped Water,In own yard/plot,Yes,5,No,No,Satisfied,Yes,,,,,Pit latrine,Deep (more than 3 meters),Yes,2,Collected by local authority,20,Yes,Weekly,Discharge in open area/compound,Yes,,Yes,Utility company/government,Paper bill,Yes,15,5,Electric connection through power lines/solar power,Charcoal,Cobblestone,"Yes, very safe","Yes, always",90,75,3,3,55,Yes,2.5,Neutral,Yes,.60000002,7,Neutral,Neutral,Neutral,Satisfied,3103
8.7465963,38.974384,Home Piped Water,In own yard/plot,No,,No,No,Satisfied,Yes,,,,,Pit latrine,Deep (more than 3 meters),Yes,4,Collected by local authority,30,Yes,Bi-weekly,A hole in the yard or outside,Yes,,Yes,Utility company/government,Other (specify),Yes,12,8,Electric connection through power lines/solar power,Charcoal,Cobblestone,"Yes, very safe","Yes, always",120,90,5,5,-888,No,1.4,Don't know,No,.40000001,6,Don't know,Don't know,Don't know,Don't know,3104
8.7451038,38.975639,Home Piped Water,In own yard/plot,Yes,15,No,Yes,Very Dissatisfied,Yes,,,,,Pit latrine,Deep (more than 3 meters),No,,Collected by local authority,50,Yes,Weekly,Other (specify),Yes,,Yes,Utility company/government,Card,Yes,15,12,Electric connection through power lines/solar power,Charcoal,Cobblestone,"Yes, very safe","Yes, always",55,45,10,10,-888,No,1.5,Dissatisfied,Yes,.40000001,5,Neutral,Neutral,Very Satisfied,Satisfied,3105
8.7406883,38.974586,Home Piped Water,In own yard/plot,Yes,4,No,No,Satisfied,Yes,,,,,Flush toilet,,No,,Collected by local authority,35,Yes,Weekly,Other (specify),No,Yes,Yes,Utility company/government,Card,Yes,8,8,Electric connection through power lines/solar power,Charcoal,Cobblestone,"Yes, very safe","Yes, always",180,150,10,10,70,No,3.5,Dissatisfied,No,.80000001,6,Don't know,Don't know,Don't know,Don't know,3106
8.7468319,38.976463,Home Piped Water,In own yard/plot,Yes,6,No,No,Dissatisfied,Yes,,,,,Pit latrine,Deep (more than 3 meters),Yes,4,Collected by local authority,-888,Yes,Weekly,Discharge in open area/compound,Yes,,Yes,Utility company/government,Paper bill,Yes,12,6,Electric connection through power lines/solar power,Electricity,Cobblestone,"Yes, very safe","Yes, always",-888,-888,3,3,-888,No,1.5,Neutral,No,1.5,15,Don't know,Don't know,Don't know,Don't know,3107
8.7468119,38.975082,Home Piped Water,In own yard/plot,Yes,4,No,No,Satisfied,Yes,,,,,Pit latrine,Deep (more than 3 meters),No,,Collected by local authority,60,Yes,Weekly,A hole in the yard or outside,Yes,,Yes,Utility company/government,Card,Yes,12,5,Electric connection through power lines/solar power,Charcoal,Cobblestone,"Yes, very safe","Yes, always",120,100,4,4,-888,No,2,Don't know,Yes,1.5,20,Satisfied,Satisfied,Very Satisfied,Very Satisfied,3108
8.7309484,38.955753,Public Tap /Standpipe Water,Outside the yard,No,,No,No,Satisfied,Yes,,,,,Pit latrine,Standard (about 3 meters),Yes,1,Burning,6,No,,Discharge in open area/compound,No,No,Yes,Utility company/government,Card,No,8,6,Electric connection through power lines/solar power,Charcoal,Gravel,"Yes, somewhat safe","Yes, always",120,90,20,5,-888,Yes,-888,Satisfied,No,2.5,40,Don't know,Don't know,Don't know,Don't know,3109
8.7331142,38.955173,Public Tap /Standpipe Water,Outside the yard,No,,No,No,Very Dissatisfied,Yes,,,,,Pit latrine,Deep (more than 3 meters),Yes,2,Dumped,3,No,,Discharge in open area/compound,No,No,Yes,Utility company/government,Card,No,4,8,Electric connection through power lines/solar power,Fire Wood,Gravel,"Yes, somewhat safe","Yes, always",-888,120,30,10,-888,No,10,Satisfied,No,2,25,Don't know,Don't know,Don't know,Don't know,3110
8.7278471,38.956009,Public Tap /Standpipe Water,Outside the yard,Yes,2,No,No,Satisfied,Yes,,,,,No facility/bush,,No,,Dumped,3,No,,Discharge in open area/compound,No,No,Yes,Utility company/government,Cash to neighbors,No,16,6,Electric connection through power lines/solar power,Fire Wood,Gravel,"Yes, somewhat safe","Yes, always",-888,-888,40,15,-888,No,40,Neutral,Yes,4,45,Don't know,Don't know,Satisfied,Satisfied,3111
8.7405005,38.954716,Home Piped Water,In own yard/plot,Yes,17,No,No,Very Dissatisfied,Yes,,,,,Pit latrine,Deep (more than 3 meters),Yes,4,Burning,1,No,,A hole in the yard or outside,No,No,Yes,Utility company/government,Cash to neighbors,Yes,6,8,Electric connection through power lines/solar power,Charcoal,Dirt,"No, somewhat unsafe","Yes, always",130,110,10,4,-888,No,2.5,Neutral,Yes,2,25,Don't know,Don't know,Don't know,Neutral,3112
8.7321568,38.95443,Other,Outside the yard,No,,No,No,Satisfied,Yes,,,,,Pit latrine,Deep (more than 3 meters),Yes,1,Burning,1,No,,Discharge in open area/compound,No,No,Yes,Utility company/government,Card,Yes,0,,Electric connection through power lines/solar power,Fire Wood,Gravel,"Yes, somewhat safe","Yes, always",-888,-888,35,7,-888,No,2.5,Satisfied,Yes,4,45,Dissatisfied,Dissatisfied,Neutral,Dissatisfied,3113
8.7338667,38.956173,Other,Outside the yard,Yes,10,No,No,Very Dissatisfied,Yes,,,,,Pit latrine,Deep (more than 3 meters),Yes,2,Burning,1,No,,Discharge in open area/compound,No,No,Yes,Utility company/government,Card,No,12,5,Electric connection through power lines/solar power,Charcoal,Dirt,"No, somewhat unsafe","Yes, always",270,240,25,5,-888,No,30,Neutral,No,2.5,30,Don't know,Don't know,Don't know,Don't know,3114
