eaelectricity,eapipedwater,easewage,eacellphone,eapostoffice,easchool,eapolicestation,eahealthclinic,eamarketstalls,eabank,earoad,eateacherservices,eamedicalservices,eahouseholdservices,eapoliceservices,eadocumentservices,eacourtservices,eametalroof,eagrassroof,eatileroof,eaformalhouse,eatraditionalhouse,eaflat,eanofood,eanowater,eanomedicine,eanofuel,eanocash,eaage,eaeducationlevel,ealivingconditions,earelativelivingconditions,eaownradio,eaowntelevision
1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.76,0.5333333200000001,0.83333334,0.95,0.7,0.875,0.0,0.125,0.625,0.0,0.375,0.10714285714285714,0.125,0.0967741935483871,0.18518518518518517,0.46875,0.5193571936285089,0.49999999999999994,0.53125,0.5,0.625,0.25
1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.6000000000000001,0.6857143,0.9333333400000001,0.4,0.8500000000000001,0.4,0.625,0.25,0.125,0.75,0.25,0.0,0.39285714285714285,0.40625,0.4838709677419355,0.37037037037037035,0.78125,0.3173849505255952,0.4583333333333333,0.28125,0.375,0.625,0.25
1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.7,0.45714286000000004,0.5333333200000001,1.0,0.85714288,0.8,1.0,0.0,0.0,0.875,0.0,0.125,0.25,0.25,0.06451612903225806,0.25925925925925924,0.78125,0.4886778655622435,0.4166666666666667,0.28125,0.3125,0.5,0.5
1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.4,0.56,0.46666668,0.4,0.66666666,0.0,0.625,0.375,0.0,0.75,0.25,0.0,0.42857142857142855,0.09375,0.1935483870967742,0.25925925925925924,0.8125,0.4554419268237893,0.3333333333333333,0.15625,0.25,0.625,0.125
1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.4,0.66666666,0.9000000000000001,0.5,0.8400000000000001,0.0,0.875,0.0,0.125,0.75,0.0,0.25,0.07142857142857142,0.21875,0.3548387096774194,0.37037037037037035,0.53125,0.43243243077409027,0.49999999999999994,0.3125,0.4375,0.5,0.5
1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.44,0.56,0.8,0.8,0.8500000000000001,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.34375,0.29032258064516125,0.5185185185185185,0.65625,0.5679327964000958,0.4166666666666667,0.1875,0.40625,0.875,0.5
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6000000000000001,0.6400000000000001,0.6000000000000001,0.66666666,0.8,1.0,0.875,0.125,0.0,0.875,0.125,0.0,0.42857142857142855,0.5,0.3870967741935484,0.6296296296296295,0.8125,0.7213294367314227,0.24999999999999994,0.28125,0.34375,0.875,0.375
0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.46666668,0.65,1.0,0.8,1.0,0.0,0.625,0.375,0.0,0.625,0.375,0.0,0.5357142857142857,0.4375,0.3225806451612903,0.2962962962962963,0.90625,0.49123447623443234,0.37499999999999994,0.125,0.21875,0.75,0.125
1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.4,0.45,0.73333334,0.7,0.8,0.6000000000000001,0.75,0.25,0.0,1.0,0.0,0.0,0.39285714285714285,0.34375,0.22580645161290322,0.5925925925925926,0.78125,0.5986121244663611,0.2916666666666667,0.15625,0.34375,0.375,0.125
1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.6000000000000001,0.66666666,0.8,0.6000000000000001,0.8500000000000001,0.4,0.875,0.125,0.0,0.875,0.125,0.0,0.6428571428571428,0.59375,0.4838709677419355,0.5555555555555556,0.8125,0.5679327964000958,0.2916666666666667,0.4375,0.5,0.625,0.625
0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.4,0.5,0.0,0.6000000000000001,0.56,0.4,0.625,0.375,0.0,0.625,0.375,0.0,0.17857142857142855,0.03125,0.06451612903225806,0.37037037037037035,0.71875,0.5295836363172641,0.4166666666666667,0.1875,0.34375,0.5,0.125
0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.4,0.5142857000000001,0.4,0.65,0.68000002,0.6000000000000001,0.0,1.0,0.0,0.125,0.875,0.0,0.25,0.0,0.0967741935483871,0.14814814814814814,0.59375,0.3864134386746923,0.2916666666666667,0.40625,0.5,0.625,0.0
0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.48,0.0,0.4,0.73333334,0.6000000000000001,0.0,1.0,0.0,0.0,1.0,0.0,0.5357142857142857,0.53125,0.29032258064516125,0.18518518518518517,0.84375,0.483564644217866,0.16666666666666669,0.1875,0.34375,0.625,0.0
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5333333200000001,0.4,0.6000000000000001,0.6000000000000001,0.66666666,0.5,0.375,0.625,0.0,0.375,0.625,0.0,0.17857142857142855,0.34375,0.16129032258064516,0.0,0.40625,0.47589481220129964,0.2916666666666667,0.65625,0.34375,0.5,0.125
1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.6000000000000001,0.46666668,0.4,0.6000000000000001,0.6000000000000001,0.0,0.25,0.0,0.75,1.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.375,0.3506208892640493,0.8333333333333333,0.4375,0.4375,1.0,1.0
1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.5,0.55,0.6000000000000001,0.4,0.5,0.0,0.5,0.0,0.5,1.0,0.0,0.0,0.14285714285714285,0.125,0.12903225806451613,0.14814814814814814,0.1875,0.31482833985340636,0.75,0.5625,0.5,1.0,1.0
1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6000000000000001,0.7,0.0,0.8,0.5,0.5,0.0,0.5,0.75,0.0,0.25,0.07142857142857142,0.0,0.12903225806451613,0.07407407407407407,0.3125,0.24324324103212042,0.5833333333333333,0.8125,0.8125,1.0,1.0
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6000000000000001,0.6000000000000001,1.0,1.0,0.0,0.0,0.75,0.0,0.25,0.75,0.0,0.0,0.2857142857142857,0.375,0.06451612903225806,0.2962962962962963,0.6875,0.44265887346284544,0.4166666666666667,0.3125,0.4375,0.5,0.75
1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000001,0.5,0.6000000000000001,0.6000000000000001,0.4,0.0,0.75,0.25,0.0,0.75,0.25,0.0,0.21428571428571427,0.25,0.1935483870967742,0.37037037037037035,0.3125,0.401753102707825,0.6666666666666667,0.5625,0.5625,1.0,1.0
1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000001,1.0,0.4,0.8,0.0,0.0,0.75,0.25,0.0,0.75,0.25,0.0,0.0,0.125,0.12903225806451613,0.14814814814814814,0.3125,0.46311175884035566,0.3333333333333333,0.4375,0.4375,1.0,0.75
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.4,0.9333333400000001,1.0,0.0,0.5333333200000001,0.0,0.25,0.0,0.5,0.75,0.25,0.0,0.21428571428571427,0.375,0.06451612903225806,0.14814814814814814,0.375,0.8414901383242954,0.49999999999999994,0.375,0.5625,0.75,0.75
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.4,0.0,0.4,0.75,0.0,0.25,1.0,0.0,0.0,0.3571428571428571,0.25,0.25806451612903225,0.5925925925925926,0.75,0.45799853749597813,0.6666666666666667,0.1875,0.5625,0.75,0.75
0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.8,0.8,0.6000000000000001,0.6000000000000001,0.0,0.0,0.75,0.0,0.25,1.0,0.0,0.0,0.21428571428571427,0.5625,0.12903225806451613,0.37037037037037035,0.375,0.6267348418604377,0.49999999999999994,0.375,0.4375,1.0,1.0
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,0.45,0.4,0.4,0.4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.07142857142857142,0.0,0.12903225806451613,0.14814814814814814,0.25,0.3352812252309166,0.6666666666666667,0.875,0.625,1.0,1.0
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6000000000000001,0.45,0.7,0.7,0.46666668,0.0,0.25,0.0,0.75,1.0,0.0,0.0,0.42857142857142855,0.1875,0.1935483870967742,0.2222222222222222,0.3125,0.4886778655622435,0.75,0.3125,0.4375,1.0,1.0
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,0.6000000000000001,0.0,0.6000000000000001,0.4,0.0,0.5,0.0,0.5,0.75,0.25,0.0,0.0,0.0625,0.12903225806451613,0.0,0.375,0.2739225690983858,0.8333333333333333,0.5,0.5625,1.0,1.0
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000001,0.73333334,0.6000000000000001,0.7,1.0,0.4,0.75,0.0,0.25,0.75,0.25,0.0,0.42857142857142855,0.0,0.3870967741935484,0.5185185185185185,0.75,0.7545653754698769,0.3333333333333333,0.3125,0.375,0.75,1.0
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46666668,0.4,0.4,0.6000000000000001,0.0,0.75,0.25,0.0,0.5,0.25,0.0,0.6428571428571428,0.375,0.3870967741935484,0.6666666666666666,0.5625,0.29437545447589614,0.49999999999999994,0.4375,0.4375,1.0,1.0
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6000000000000001,0.66666666,0.7,0.6000000000000001,1.0,0.0,1.0,0.0,0.0,0.75,0.0,0.0,0.0,0.3125,0.0,0.2222222222222222,0.375,0.44777209480722296,0.4166666666666667,0.375,0.5,1.0,1.0
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8,0.4,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.5714285714285714,0.6875,0.3870967741935484,0.5925925925925926,0.625,0.30971511850902883,0.49999999999999994,0.5625,0.375,1.0,0.75
1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.5,0.6000000000000001,0.0,0.6000000000000001,0.4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.21428571428571427,0.125,0.1935483870967742,0.37037037037037035,0.3125,0.30971511850902883,0.5833333333333333,0.6875,0.8125,0.75,0.75
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,1.0,0.8,0.8,0.0,1.0,0.0,0.0,0.25,0.0,0.0,0.5,0.1875,0.3225806451612903,0.5925925925925926,0.5625,0.6165083991716827,0.4166666666666667,0.375,0.5,0.5,0.0
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4,0.4,0.0,0.0,0.6000000000000001,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.14285714285714285,0.0,0.1935483870967742,0.14814814814814814,0.4375,0.36596055329718197,0.6666666666666667,0.5625,0.5,1.0,1.0
1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.46666668,0.46666668,0.0,0.5,0.4,0.7,0.75,0.0,0.25,1.0,0.0,0.0,0.14285714285714285,0.0625,0.3225806451612903,0.5185185185185185,0.4375,0.22790357699898772,0.75,0.6875,0.5,0.75,0.75
1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4,0.5,1.0,0.9000000000000001,0.4,0.0,0.5,0.0,0.5,1.0,0.0,0.0,0.0,0.1875,0.12903225806451613,0.14814814814814814,0.25,0.49379108690662105,0.5833333333333333,0.25,0.5,0.75,0.75
1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.65,1.0,0.0,0.6000000000000001,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.14285714285714285,0.25,0.0,0.07407407407407407,0.0,0.6420745058935704,0.5833333333333333,0.875,0.625,0.75,0.75
1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.55,0.5,1.0,0.46666668,0.0,0.4,0.25,0.0,0.75,1.0,0.0,0.0,0.07142857142857142,0.0,0.12903225806451613,0.07407407407407407,0.25,0.24835646237649806,0.8333333333333333,0.75,0.8125,1.0,1.0
1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.4,0.5,0.8,0.8,0.0,0.0,0.75,0.0,0.0,0.75,0.0,0.0,0.3571428571428571,0.3125,0.3870967741935484,0.2222222222222222,0.3125,0.44265887346284544,0.75,0.5,0.5,1.0,1.0
1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.6000000000000001,1.0,0.0,0.0,0.6000000000000001,1.0,0.0,0.0,1.0,0.0,0.0,0.42857142857142855,0.0,0.25806451612903225,0.5925925925925926,0.4375,0.1921110275883448,0.75,0.4375,0.6875,0.5,1.0
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.6000000000000001,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2962962962962963,0.1875,0.30971511850902883,1.0,0.625,0.5,1.0,1.0
1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.4,0.4,0.0,0.6000000000000001,0.5333333200000001,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34550766791967175,1.0,0.6875,0.8125,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,0.4,0.0,0.0,0.4,0.5,0.0,0.5,1.0,0.0,0.0,0.3571428571428571,0.1875,0.3225806451612903,0.2962962962962963,0.3125,0.5858290711054173,0.6666666666666667,0.5,0.5625,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.5,0.5,0.4,0.6000000000000001,0.4,0.6000000000000001,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43243243077409027,1.0,0.8125,0.8125,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8,0.6000000000000001,0.0,0.0,0.0,0.0,0.75,0.0,0.25,1.0,0.0,0.0,0.21428571428571427,0.375,0.22580645161290322,0.3333333333333333,0.78125,0.14609203548894673,0.7916666666666667,0.46875,0.46875,0.875,0.625
1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.66666666,1.0,0.0,0.4,0.0,0.5,0.375,0.125,0.625,0.375,0.0,0.25,0.71875,0.3870967741935484,0.5555555555555556,0.875,0.41453615606876887,0.37499999999999994,0.46875,0.3125,0.625,0.0
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6000000000000001,0.73333334,1.0,1.0,0.9000000000000001,0.9000000000000001,0.375,0.625,0.0,0.25,0.75,0.0,0.5714285714285714,0.78125,0.6774193548387096,0.48148148148148145,0.875,0.5986121244663611,0.37499999999999994,0.5,0.34375,0.5,0.125
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.56,0.75,0.8,0.0,1.0,0.6000000000000001,0.25,0.75,0.0,0.0,1.0,0.0,0.5357142857142857,0.75,0.6129032258064516,0.5555555555555556,0.875,0.6727538339598358,0.16666666666666669,0.40625,0.5625,0.875,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.8,0.0,0.4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.39285714285714285,0.53125,0.5806451612903225,0.25925925925925924,0.90625,0.7392257114367442,0.041666666666666685,0.65625,0.40625,0.375,0.0
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.65,0.57142856,1.0,0.55,0.7,0.4,0.625,0.375,0.0,0.0,0.75,0.0,0.25,0.0625,0.29032258064516125,0.037037037037037035,0.40625,0.2918188438037073,0.7083333333333333,0.71875,0.6428571250000001,0.875,0.375
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9000000000000001,0.6285714200000001,0.8,0.46666668,0.76666666,0.6000000000000001,0.5,0.25,0.0,0.0,0.625,0.0,0.25,0.0,0.12903225806451613,0.0,0.375,0.2585829050652531,0.5416666666666667,0.46875,0.46875,0.875,0.5
1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5333333200000001,0.5333333200000001,0.8,0.0,0.7,0.0,0.625,0.125,0.25,0.75,0.25,0.0,0.39285714285714285,0.1875,0.22580645161290322,0.25925925925925924,0.6875,0.19978085960491115,0.4583333333333333,0.59375,0.5625,0.75,0.625
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.65,0.66666666,0.0,0.6000000000000001,0.6000000000000001,0.4,0.375,0.625,0.0,0.25,0.75,0.0,0.25,0.28125,0.45161290322580644,0.48148148148148145,0.78125,0.31227172918121754,0.4166666666666667,0.59375,0.4375,0.625,0.0
0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.8666666600000001,0.8,0.8,1.0,0.8,0.5,0.5,0.0,0.25,0.75,0.0,0.3571428571428571,0.5625,0.5806451612903225,0.18518518518518517,0.8125,0.43243243077409027,0.3333333333333333,0.5625,0.46875,0.625,0.25
0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.5333333200000001,0.8,0.7,0.4,0.9000000000000001,0.0,0.625,0.125,0.25,0.75,0.25,0.0,0.17857142857142855,0.3125,0.29032258064516125,0.25925925925925924,0.625,0.16910153153864577,0.5833333333333333,0.59375,0.5625,0.625,0.125
0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,0.46666668,0.0,0.0,0.4,0.46666668,0.5,0.5,0.0,0.25,0.75,0.0,0.25,0.3125,0.22580645161290322,0.037037037037037035,0.6875,0.4222059880853352,0.2916666666666667,0.5625,0.5625,0.5,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6000000000000001,0.65714288,0.9000000000000001,0.6000000000000001,0.6857143,0.5,0.625,0.125,0.0,0.5,0.375,0.0,0.14285714285714285,0.03125,0.03225806451612903,0.0,0.28125,0.2534696837208756,0.7083333333333333,0.65625,0.5,0.875,0.625
1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4,0.66666666,0.4,0.5333333200000001,0.6000000000000001,0.5,0.25,0.75,0.0,0.5,0.5,0.0,0.14285714285714285,0.0625,0.3225806451612903,0.2222222222222222,0.4375,0.611395177827305,0.49999999999999994,0.5,0.5625,1.0,0.75
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.4,0.8,0.7,0.8,0.7,0.0,0.75,0.125,0.125,0.875,0.125,0.0,0.10714285714285714,0.1875,0.29032258064516125,0.2222222222222222,0.75,0.3360116591264037,0.4166666666666667,0.53125,0.46875,0.75,0.75
0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.73333334,0.6000000000000001,0.0,0.0,0.6000000000000001,0.0,0.125,0.75,0.125,0.125,0.875,0.0,0.25,0.46875,0.29032258064516125,0.2222222222222222,0.75,0.3838568280025035,0.5416666666666667,0.5625,0.40625,0.25,0.0
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6000000000000001,0.66666666,0.0,0.0,0.0,0.0,0.25,0.75,0.0,0.0,1.0,0.0,0.5714285714285714,0.6875,0.6129032258064516,0.4444444444444444,0.9375,0.3685171639693708,0.2916666666666667,0.5625,0.4375,0.625,0.0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.4,0.8,0.0,0.6000000000000001,0.7,0.0,0.375,0.375,0.25,0.625,0.375,0.0,0.21428571428571427,0.65625,0.5161290322580645,0.3333333333333333,0.84375,0.31482833985340636,0.625,0.3125,0.34375,0.625,0.125
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.66666666,0.57142856,0.0,0.6000000000000001,0.8,0.0,0.375,0.375,0.0,0.0,0.875,0.0,0.21428571428571427,0.0625,0.16129032258064516,0.037037037037037035,0.40625,0.17165814221083459,0.625,0.5,0.5625,0.5,0.25
1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.7,0.4,0.5,0.4,0.4,0.75,0.0,0.25,0.75,0.25,0.0,0.07142857142857142,0.125,0.3225806451612903,0.14814814814814814,0.4375,0.7443389327811218,0.4166666666666667,0.4375,0.375,1.0,0.75
0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.66666666,0.6000000000000001,0.0,0.4,0.4,0.0,0.25,0.625,0.0,0.25,0.75,0.0,0.2857142857142857,0.75,0.5483870967741935,0.5925925925925926,0.84375,0.34806427859186057,0.37499999999999994,0.46875,0.40625,0.625,0.0
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.66666666,0.66666666,0.0,0.0,0.4,0.0,0.375,0.625,0.0,0.25,0.625,0.0,0.3571428571428571,0.6875,0.6451612903225806,0.5185185185185185,0.84375,0.34806427859186057,0.4166666666666667,0.46875,0.4375,0.75,0.0
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.55,0.8,0.0,0.0,0.5,0.8,0.5,0.5,0.0,0.5,0.5,0.0,0.2857142857142857,0.84375,0.7419354838709677,0.37037037037037035,0.875,0.34550766791967175,0.2916666666666667,0.59375,0.46875,0.5,0.0
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5756026284166622,0.75,0.4375,0.5,1.0,1.0
1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.4,0.66666666,0.4,0.5,0.6000000000000001,0.4,0.5,0.25,0.25,0.5,0.5,0.0,0.0,0.0,0.3225806451612903,0.07407407407407407,0.4375,0.3915266600190698,0.75,0.5625,0.625,1.0,1.0
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6000000000000001,0.4,0.0,0.0,0.8,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6420745058935704,1.0,0.5,0.5625,0.75,1.0
1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.5,0.46666668,0.46666668,0.4,0.46666668,0.5,0.5,0.0,0.25,1.0,0.0,0.0,0.21428571428571427,0.0,0.12903225806451613,0.2962962962962963,0.3125,0.29948867582027366,0.75,0.8125,0.875,1.0,1.0
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.75,0.7199999800000001,0.8,0.5333333200000001,0.76,0.6000000000000001,0.625,0.375,0.0,0.0,0.75,0.0,0.2857142857142857,0.09375,0.3548387096774194,0.0,0.4375,0.29948867582027366,0.49999999999999994,0.5,0.40625,0.875,0.375
1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000001,0.6000000000000001,0.5333333200000001,0.73333334,0.66666666,0.7,0.75,0.25,0.0,0.25,0.75,0.0,0.07142857142857142,0.1875,0.12903225806451613,0.14814814814814814,0.375,0.5756026284166622,0.5833333333333333,0.375,0.625,1.0,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.73333334,0.8,0.7,0.4,0.4,0.75,0.25,0.0,0.0,1.0,0.0,0.2857142857142857,0.5,0.3225806451612903,0.2962962962962963,0.4375,0.2688093477540083,0.5833333333333333,0.25,0.4375,0.5,0.5
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.7,0.73333334,0.6000000000000001,0.6000000000000001,0.66666666,0.6000000000000001,0.5,0.25,0.25,1.0,0.0,0.0,0.0,0.0,0.06451612903225806,0.0,0.3125,0.1767713635552121,0.75,0.25,0.5,1.0,1.0
1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.66666666,0.7,0.6000000000000001,0.7,0.5,0.6000000000000001,0.25,0.0,0.75,1.0,0.0,0.0,0.07142857142857142,0.25,0.12903225806451613,0.07407407407407407,0.1875,0.81081081025803,0.49999999999999994,0.5625,0.5625,1.0,1.0
1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6000000000000001,0.73333334,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.75,0.25,0.0,0.25,0.75,0.0,0.07142857142857142,0.1875,0.0,0.07407407407407407,0.25,0.6523009485823257,0.4166666666666667,0.5625,0.625,1.0,0.75
1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6000000000000001,0.8,0.46666668,0.5,0.7,0.6000000000000001,0.75,0.0,0.25,0.25,0.75,0.0,0.07142857142857142,0.125,0.0,0.07407407407407407,0.25,0.3046018971646512,0.75,0.75,0.75,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.73333334,0.73333334,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.0,0.0,0.75,1.0,0.0,0.0,0.0,0.25,0.0,0.07407407407407407,0.3125,0.27903579044276344,0.9166666666666667,0.625,0.6875,1.0,1.0
1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.6000000000000001,0.0,0.7,0.4,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5346968576616415,0.6666666666666667,0.5,0.5625,1.0,1.0
1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.5333333200000001,0.55,0.46666668,0.6000000000000001,0.7,0.6000000000000001,0.75,0.25,0.0,0.0,1.0,0.0,0.0,0.5,0.06451612903225806,0.07407407407407407,0.5,0.18699780624396728,0.6666666666666667,0.25,0.375,0.75,0.75
1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.45,0.65,0.8,0.6000000000000001,0.7,0.0,0.25,0.25,0.0,0.5,0.5,0.0,0.21428571428571427,0.1875,0.25806451612903225,0.0,0.3125,0.12052592876705887,0.6666666666666667,0.5,0.5,1.0,1.0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.7,0.73333334,0.8,0.75,0.0,0.75,0.25,0.0,0.75,0.25,0.0,0.5357142857142857,0.34375,0.3548387096774194,0.5925925925925926,0.75,0.7852447035361423,0.4166666666666667,0.0625,0.3125,0.375,0.125
